,id,id_url,date_published,title
1130,dark-86874,https://data.kb.se/dark-86874,1888-09-07,SVENSKA DAGBLADET 1888-09-07
1131,dark-86875,https://data.kb.se/dark-86875,1888-09-08,SVENSKA DAGBLADET 1888-09-08
1132,dark-86876,https://data.kb.se/dark-86876,1888-09-10,SVENSKA DAGBLADET 1888-09-10
1133,dark-86865,https://data.kb.se/dark-86865,1888-09-11,SVENSKA DAGBLADET 1888-09-11
1134,dark-86869,https://data.kb.se/dark-86869,1888-09-12,SVENSKA DAGBLADET 1888-09-12
1135,dark-86877,https://data.kb.se/dark-86877,1888-09-13,SVENSKA DAGBLADET 1888-09-13
1136,dark-86878,https://data.kb.se/dark-86878,1888-09-14,SVENSKA DAGBLADET 1888-09-14
1137,dark-86868,https://data.kb.se/dark-86868,1888-09-15,SVENSKA DAGBLADET 1888-09-15
1138,dark-86879,https://data.kb.se/dark-86879,1888-09-17,SVENSKA DAGBLADET 1888-09-17
1139,dark-86855,https://data.kb.se/dark-86855,1888-09-18,SVENSKA DAGBLADET 1888-09-18
1140,dark-86882,https://data.kb.se/dark-86882,1888-09-19,SVENSKA DAGBLADET 1888-09-19
1141,dark-86864,https://data.kb.se/dark-86864,1888-09-20,SVENSKA DAGBLADET 1888-09-20
1142,dark-86469,https://data.kb.se/dark-86469,1888-09-21,SVENSKA DAGBLADET 1888-09-21
1143,dark-86480,https://data.kb.se/dark-86480,1888-09-22,SVENSKA DAGBLADET 1888-09-22
1144,dark-86466,https://data.kb.se/dark-86466,1888-09-24,SVENSKA DAGBLADET 1888-09-24
1145,dark-86487,https://data.kb.se/dark-86487,1888-09-25,SVENSKA DAGBLADET 1888-09-25
1146,dark-86490,https://data.kb.se/dark-86490,1888-09-26,SVENSKA DAGBLADET 1888-09-26
1147,dark-86497,https://data.kb.se/dark-86497,1888-09-27,SVENSKA DAGBLADET 1888-09-27
1148,dark-86478,https://data.kb.se/dark-86478,1888-09-28,SVENSKA DAGBLADET 1888-09-28
1149,dark-86471,https://data.kb.se/dark-86471,1888-09-29,SVENSKA DAGBLADET 1888-09-29
1150,dark-86476,https://data.kb.se/dark-86476,1888-10-01,SVENSKA DAGBLADET 1888-10-01
1151,dark-86464,https://data.kb.se/dark-86464,1888-10-02,SVENSKA DAGBLADET 1888-10-02
1152,dark-86461,https://data.kb.se/dark-86461,1888-10-03,SVENSKA DAGBLADET 1888-10-03
1153,dark-86465,https://data.kb.se/dark-86465,1888-10-04,SVENSKA DAGBLADET 1888-10-04
1154,dark-86491,https://data.kb.se/dark-86491,1888-10-05,SVENSKA DAGBLADET 1888-10-05
1155,dark-86492,https://data.kb.se/dark-86492,1888-10-06,SVENSKA DAGBLADET 1888-10-06
1156,dark-86481,https://data.kb.se/dark-86481,1888-10-08,SVENSKA DAGBLADET 1888-10-08
1157,dark-86493,https://data.kb.se/dark-86493,1888-10-09,SVENSKA DAGBLADET 1888-10-09
1158,dark-86482,https://data.kb.se/dark-86482,1888-10-10,SVENSKA DAGBLADET 1888-10-10
1159,dark-86467,https://data.kb.se/dark-86467,1888-10-11,SVENSKA DAGBLADET 1888-10-11
1160,dark-86488,https://data.kb.se/dark-86488,1888-10-12,SVENSKA DAGBLADET 1888-10-12
1161,dark-86474,https://data.kb.se/dark-86474,1888-10-13,SVENSKA DAGBLADET 1888-10-13
1162,dark-86496,https://data.kb.se/dark-86496,1888-10-15,SVENSKA DAGBLADET 1888-10-15
