,id,id_url,date_published,title
240,dark-3674651,https://data.kb.se/dark-3674651,1865-10-16,DAGENS NYHETER  1865-10-16
241,dark-3674652,https://data.kb.se/dark-3674652,1865-10-17,DAGENS NYHETER  1865-10-17
242,dark-3674653,https://data.kb.se/dark-3674653,1865-10-18,DAGENS NYHETER  1865-10-18
243,dark-3674654,https://data.kb.se/dark-3674654,1865-10-19,DAGENS NYHETER  1865-10-19
244,dark-3674658,https://data.kb.se/dark-3674658,1865-10-20,DAGENS NYHETER  1865-10-20
245,dark-3674655,https://data.kb.se/dark-3674655,1865-10-21,DAGENS NYHETER  1865-10-21
246,dark-3674656,https://data.kb.se/dark-3674656,1865-10-23,DAGENS NYHETER  1865-10-23
247,dark-3674657,https://data.kb.se/dark-3674657,1865-10-24,DAGENS NYHETER  1865-10-24
248,dark-3674660,https://data.kb.se/dark-3674660,1865-10-25,DAGENS NYHETER  1865-10-25
249,dark-3674659,https://data.kb.se/dark-3674659,1865-10-26,DAGENS NYHETER  1865-10-26
250,dark-3674661,https://data.kb.se/dark-3674661,1865-10-27,DAGENS NYHETER  1865-10-27
251,dark-3674662,https://data.kb.se/dark-3674662,1865-10-28,DAGENS NYHETER  1865-10-28
252,dark-3674191,https://data.kb.se/dark-3674191,1865-10-30,DAGENS NYHETER  1865-10-30
253,dark-3674148,https://data.kb.se/dark-3674148,1865-10-31,DAGENS NYHETER  1865-10-31
254,dark-3674151,https://data.kb.se/dark-3674151,1865-11-01,DAGENS NYHETER  1865-11-01
255,dark-3674152,https://data.kb.se/dark-3674152,1865-11-02,DAGENS NYHETER  1865-11-02
256,dark-3674149,https://data.kb.se/dark-3674149,1865-11-03,DAGENS NYHETER  1865-11-03
257,dark-3674147,https://data.kb.se/dark-3674147,1865-11-04,DAGENS NYHETER  1865-11-04
258,dark-3674150,https://data.kb.se/dark-3674150,1865-11-06,DAGENS NYHETER  1865-11-06
259,dark-3674153,https://data.kb.se/dark-3674153,1865-11-07,DAGENS NYHETER  1865-11-07
260,dark-3674154,https://data.kb.se/dark-3674154,1865-11-08,DAGENS NYHETER  1865-11-08
261,dark-3674155,https://data.kb.se/dark-3674155,1865-11-09,DAGENS NYHETER  1865-11-09
262,dark-3674156,https://data.kb.se/dark-3674156,1865-11-10,DAGENS NYHETER  1865-11-10
263,dark-3674157,https://data.kb.se/dark-3674157,1865-11-11,DAGENS NYHETER  1865-11-11
264,dark-3674158,https://data.kb.se/dark-3674158,1865-11-13,DAGENS NYHETER  1865-11-13
265,dark-3674159,https://data.kb.se/dark-3674159,1865-11-14,DAGENS NYHETER  1865-11-14
266,dark-3674161,https://data.kb.se/dark-3674161,1865-11-15,DAGENS NYHETER  1865-11-15
267,dark-3674160,https://data.kb.se/dark-3674160,1865-11-16,DAGENS NYHETER  1865-11-16
268,dark-3674162,https://data.kb.se/dark-3674162,1865-11-17,DAGENS NYHETER  1865-11-17
269,dark-3674163,https://data.kb.se/dark-3674163,1865-11-18,DAGENS NYHETER  1865-11-18
270,dark-3674164,https://data.kb.se/dark-3674164,1865-11-20,DAGENS NYHETER  1865-11-20
271,dark-3674165,https://data.kb.se/dark-3674165,1865-11-21,DAGENS NYHETER  1865-11-21
272,dark-3765635,https://data.kb.se/dark-3765635,1865-11-22,DAGENS NYHETER  1865-11-22
273,dark-3674166,https://data.kb.se/dark-3674166,1865-11-23,DAGENS NYHETER  1865-11-23
274,dark-3674167,https://data.kb.se/dark-3674167,1865-11-24,DAGENS NYHETER  1865-11-24
275,dark-3765633,https://data.kb.se/dark-3765633,1865-11-25,DAGENS NYHETER  1865-11-25
276,dark-3765634,https://data.kb.se/dark-3765634,1865-11-27,DAGENS NYHETER  1865-11-27
277,dark-3674168,https://data.kb.se/dark-3674168,1865-11-28,DAGENS NYHETER  1865-11-28
